image_id,candidate_pixels,base_candidate_pixels,far_pixels,ohem_budget,ohem_pixels,candidate_to_budget_ratio,target_leakage_pixels,target_top20_rate,selected_ohem_overlap,nonflat_candidate_ratio,candidate_pstd_mean,ohem_pstd_mean,pstd_enrichment_vs_ohem
001056,0,0,64820,648,648,0.0,0,1.0,0.0,0.0,0.0,1.580794162236998e-08,0.0
000430,0,0,64463,644,644,0.0,0,1.0,0.0,0.0,0.0,1.9658335403960336e-08,0.0
000900,0,0,64915,649,649,0.0,0,1.0,0.0,0.0,0.0,1.1192394566705843e-08,0.0
000471,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,2.723841419083328e-07,0.0
000833,0,0,65194,651,651,0.0,0,1.0,0.0,0.0,0.0,2.016965927609249e-09,0.0
000171,0,0,65163,651,651,0.0,0,1.0,0.0,0.0,0.0,1.198075096908724e-07,0.0
000567,0,0,64964,649,649,0.0,0,1.0,0.0,0.0,0.0,1.0240526080451673e-06,0.0
001043,0,0,64886,648,648,0.0,0,1.0,0.0,0.0,0.0,3.411090787608373e-08,0.0
000798,0,0,64890,648,648,0.0,0,1.0,0.0,0.0,0.0,8.24463552984156e-10,0.0
001085,0,0,64956,649,649,0.0,0,1.0,0.0,0.0,0.0,6.622455543947581e-07,0.0
000895,0,0,64968,649,649,0.0,0,1.0,0.0,0.0,0.0,1.6535031122089094e-08,0.0
001121,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,2.726460168744893e-09,0.0
000979,0,0,64929,649,649,0.0,0,1.0,0.0,0.0,0.0,1.1635427199507831e-07,0.0
000363,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,4.2992827076204776e-08,0.0
000311,0,0,64965,649,649,0.0,0,1.0,0.0,0.0,0.0,1.6310884802805958e-06,0.0
000229,0,0,64708,647,647,0.0,0,1.0,0.0,0.0,0.0,9.218938146204891e-08,0.0
000234,0,0,64983,649,649,0.0,0,1.0,0.0,0.0,0.0,6.490996895536227e-08,0.0
001073,0,0,64768,647,647,0.0,0,1.0,0.0,0.0,0.0,4.7520313017912486e-08,0.0
000716,0,0,64768,647,647,0.0,0,1.0,0.0,0.0,0.0,5.6582454277531724e-08,0.0
001005,0,0,64948,649,649,0.0,0,1.0,0.0,0.0,0.0,1.792491133301155e-08,0.0
001119,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.6041284684197308e-08,0.0
001327,0,0,65083,650,650,0.0,0,1.0,0.0,0.0,0.0,1.3582410929302569e-07,0.0
000754,0,0,65201,652,652,0.0,0,1.0,0.0,0.0,0.0,3.76880606722807e-08,0.0
000245,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,1.7515594308292748e-08,0.0
000780,0,0,65200,652,652,0.0,0,1.0,0.0,0.0,0.0,2.213520701843663e-06,0.0
000277,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,1.9485071334202075e-08,0.0
001052,0,0,64916,649,649,0.0,0,1.0,0.0,0.0,0.0,1.5534317299170652e-07,0.0
000856,0,0,65178,651,651,0.0,0,1.0,0.0,0.0,0.0,7.117453293403742e-08,0.0
000871,0,0,64817,648,648,0.0,0,1.0,0.0,0.0,0.0,1.6963685567361608e-08,0.0
000531,0,0,65194,651,651,0.0,0,1.0,0.0,0.0,0.0,3.729653386130849e-08,0.0
000472,2,2,64911,649,649,0.0030816640986132513,0,1.0,0.0,1.0,0.19649437069892883,3.312333865324035e-05,5932.203053441486
000083,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,4.6271818376908413e-08,0.0
000274,0,0,64992,649,649,0.0,0,1.0,0.0,0.0,0.0,2.611656668705109e-08,0.0
000147,0,0,64852,648,648,0.0,0,1.0,0.0,0.0,0.0,1.8322651840207982e-08,0.0
000096,0,0,64876,648,648,0.0,0,1.0,0.0,0.0,0.0,1.1662780963206387e-07,0.0
000152,0,0,64852,648,648,0.0,0,1.0,0.0,0.0,0.0,9.496122999053114e-08,0.0
001158,0,0,64669,646,646,0.0,0,1.0,0.0,0.0,0.0,1.3754045902203416e-08,0.0
000453,0,0,64386,643,643,0.0,0,1.0,0.0,0.0,0.0,3.229276046567975e-07,0.0
000057,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.2779875824264764e-08,0.0
000411,0,0,65200,652,652,0.0,0,1.0,0.0,0.0,0.0,8.014710317638674e-08,0.0
000388,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,3.915416613153866e-08,0.0
000082,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,8.92918095019013e-09,0.0
000655,0,0,64828,648,648,0.0,0,1.0,0.0,0.0,0.0,4.753677274038637e-08,0.0
000962,0,0,64944,649,649,0.0,0,1.0,0.0,0.0,0.0,3.769443424062047e-08,0.0
001086,0,0,64975,649,649,0.0,0,1.0,0.0,0.0,0.0,2.530261724587035e-07,0.0
000539,0,0,65179,651,651,0.0,0,1.0,0.0,0.0,0.0,7.437249394115497e-08,0.0
000381,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,2.008144939225076e-08,0.0
000527,0,0,65183,651,651,0.0,0,1.0,0.0,0.0,0.0,2.0903010877759698e-08,0.0
000309,0,0,64923,649,649,0.0,0,1.0,0.0,0.0,0.0,5.559639149055329e-08,0.0
000065,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.9941095885656068e-08,0.0
000418,0,0,64860,648,648,0.0,0,1.0,0.0,0.0,0.0,3.0471201171167195e-06,0.0
000306,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,9.750498719540701e-08,0.0
000469,0,0,64961,649,649,0.0,0,1.0,0.0,0.0,0.0,4.261472952293843e-08,0.0
000088,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,7.559139092450096e-09,0.0
001007,0,0,64881,648,648,0.0,0,1.0,0.0,0.0,0.0,3.132317871745727e-08,0.0
000690,0,0,65164,651,651,0.0,0,1.0,0.0,0.0,0.0,9.19266440746469e-08,0.0
000686,0,0,64766,647,647,0.0,0,1.0,0.0,0.0,0.0,3.6764873811989673e-08,0.0
000428,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,5.308164219286482e-08,0.0
000605,0,0,65169,651,651,0.0,0,1.0,0.0,0.0,0.0,1.1677431643875025e-07,0.0
001067,0,0,64794,647,647,0.0,0,1.0,0.0,0.0,0.0,1.7877503921681637e-08,0.0
001025,0,0,64934,649,649,0.0,0,1.0,0.0,0.0,0.0,7.821004714969604e-07,0.0
001245,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.1104855818521173e-07,0.0
001045,0,0,64838,648,648,0.0,0,1.0,0.0,0.0,0.0,2.6667757779819112e-08,0.0
000767,0,0,64880,648,648,0.0,0,1.0,0.0,0.0,0.0,6.077387837422066e-08,0.0
000728,0,0,64750,647,647,0.0,0,1.0,0.0,0.0,0.0,3.094897138566921e-08,0.0
001065,0,0,64888,648,648,0.0,0,1.0,0.0,0.0,0.0,2.3693511153055624e-08,0.0
000540,0,0,65196,651,651,0.0,0,1.0,0.0,0.0,0.0,5.9043344435849576e-08,0.0
000658,0,0,64826,648,648,0.0,0,1.0,0.0,0.0,0.0,3.5966659197583795e-05,0.0
000549,0,0,65001,650,650,0.0,0,1.0,0.0,0.0,0.0,2.228220864708419e-06,0.0
000522,0,0,64246,642,642,0.0,0,1.0,0.0,0.0,0.0,2.0909999420837266e-06,0.0
000978,0,0,64870,648,648,0.0,0,1.0,0.0,0.0,0.0,1.4115339297404716e-07,0.0
000317,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,1.8964533055054744e-08,0.0
000117,0,0,64830,648,648,0.0,0,1.0,0.0,0.0,0.0,4.4224325534969466e-08,0.0
000184,0,0,64784,647,647,0.0,0,1.0,0.0,0.0,0.0,1.9909997206468688e-08,0.0
000631,0,0,65213,652,652,0.0,0,1.0,0.0,0.0,0.0,7.525763123794604e-08,0.0
000459,0,0,64883,648,648,0.0,0,1.0,0.0,0.0,0.0,2.1712460807066236e-07,0.0
000804,0,0,64846,648,648,0.0,0,1.0,0.0,0.0,0.0,2.2978257518957435e-08,0.0
000819,1,6,64842,648,648,0.0015432098765432098,0,1.0,0.0,0.16666666666666666,0.28808504343032837,8.905401216452447e-08,3234947.3811252927
001048,0,0,64968,649,649,0.0,0,1.0,0.0,0.0,0.0,7.979612526298752e-09,0.0
000271,0,0,64960,649,649,0.0,0,1.0,0.0,0.0,0.0,7.712437799511918e-09,0.0
000358,0,0,64966,649,649,0.0,0,1.0,0.0,0.0,0.0,1.8833297588116693e-08,0.0
000670,0,0,65194,651,651,0.0,0,1.0,0.0,0.0,0.0,2.3850060415497865e-07,0.0
000145,0,0,65268,652,652,0.0,0,1.0,0.0,0.0,0.0,1.0196352917546392e-07,0.0
000118,0,0,64858,648,648,0.0,0,1.0,0.0,0.0,0.0,8.918553362491366e-08,0.0
000239,0,0,64300,643,643,0.0,0,1.0,0.0,0.0,0.0,4.731462865947833e-07,0.0
000126,0,0,65196,651,651,0.0,0,1.0,0.0,0.0,0.0,4.7201943687014136e-08,0.0
000115,0,0,64845,648,648,0.0,0,1.0,0.0,0.0,0.0,1.758819649921861e-07,0.0
001171,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,3.4753457889280526e-09,0.0
000497,0,0,64358,643,643,0.0,0,1.0,0.0,0.0,0.0,7.419814807008152e-08,0.0
000847,0,0,64794,647,647,0.0,0,1.0,0.0,0.0,0.0,5.99638667608815e-08,0.0
000462,0,0,64883,648,648,0.0,0,1.0,0.0,0.0,0.0,1.6074122299869487e-07,0.0
000604,0,0,65169,651,651,0.0,0,1.0,0.0,0.0,0.0,5.1465800510186455e-08,0.0
000223,0,0,65040,650,650,0.0,0,1.0,0.0,0.0,0.0,7.87855736206211e-09,0.0
000810,0,0,64844,648,648,0.0,0,1.0,0.0,0.0,0.0,2.0287854951561712e-08,0.0
000938,0,0,64828,648,648,0.0,0,1.0,0.0,0.0,0.0,1.1843188474358612e-07,0.0
000460,0,0,64967,649,649,0.0,0,1.0,0.0,0.0,0.0,2.098271352224401e-06,0.0
001001,0,0,65018,650,650,0.0,0,1.0,0.0,0.0,0.0,2.943105528174783e-07,0.0
001108,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.2699215662669303e-07,0.0
000826,0,0,64840,648,648,0.0,0,1.0,0.0,0.0,0.0,3.0426159355556592e-05,0.0
001252,0,0,65000,650,650,0.0,0,1.0,0.0,0.0,0.0,3.126586278767718e-08,0.0
000981,0,0,64859,648,648,0.0,0,1.0,0.0,0.0,0.0,4.257969621335178e-08,0.0
000429,0,0,64464,644,644,0.0,0,1.0,0.0,0.0,0.0,3.9089343317755265e-08,0.0
001277,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,1.8458609702065587e-05,0.0
001080,0,0,64904,649,649,0.0,0,1.0,0.0,0.0,0.0,1.085946266243809e-08,0.0
000707,0,0,64800,648,648,0.0,0,1.0,0.0,0.0,0.0,9.676845103001597e-09,0.0
000221,0,0,64684,646,646,0.0,0,1.0,0.0,0.0,0.0,1.116716852322952e-08,0.0
000265,0,0,65000,650,650,0.0,0,1.0,0.0,0.0,0.0,7.966075799004102e-09,0.0
000672,0,0,64838,648,648,0.0,0,1.0,0.0,0.0,0.0,2.1697054819469486e-08,0.0
000752,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,7.881219232785952e-08,0.0
000481,0,0,64221,642,642,0.0,0,1.0,0.0,0.0,0.0,2.5107880219366052e-08,0.0
000384,0,0,64396,643,643,0.0,0,1.0,0.0,0.0,0.0,1.1771552621553383e-08,0.0
000236,0,0,64936,649,649,0.0,0,1.0,0.0,0.0,0.0,6.628274036302173e-07,0.0
000125,0,0,64873,648,648,0.0,0,1.0,0.0,0.0,0.0,3.470391973792175e-08,0.0
000892,0,0,64934,649,649,0.0,0,1.0,0.0,0.0,0.0,2.413392152789129e-08,0.0
000238,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,5.824183091363011e-08,0.0
000639,0,0,65198,651,651,0.0,0,1.0,0.0,0.0,0.0,6.472753284469945e-06,0.0
000914,0,0,64956,649,649,0.0,0,1.0,0.0,0.0,0.0,7.502253929203562e-09,0.0
000432,0,0,64336,643,643,0.0,0,1.0,0.0,0.0,0.0,4.6970509259836035e-08,0.0
000489,0,0,64385,643,643,0.0,0,1.0,0.0,0.0,0.0,1.5492143745632347e-07,0.0
000513,0,0,64209,642,642,0.0,0,1.0,0.0,0.0,0.0,5.852305093867471e-07,0.0
000114,0,0,65198,651,651,0.0,0,1.0,0.0,0.0,0.0,7.912832370493561e-05,0.0
000719,0,0,64806,648,648,0.0,0,1.0,0.0,0.0,0.0,2.2056184434404713e-08,0.0
000643,0,0,64915,649,649,0.0,0,1.0,0.0,0.0,0.0,2.8333397850133224e-08,0.0
000994,0,0,64967,649,649,0.0,0,1.0,0.0,0.0,0.0,5.0757059000261506e-08,0.0
000712,0,0,64862,648,648,0.0,0,1.0,0.0,0.0,0.0,1.4766378342301323e-07,0.0
000242,0,0,64283,642,642,0.0,0,1.0,0.0,0.0,0.0,7.212801733658125e-08,0.0
001207,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,7.452657158069087e-09,0.0
000201,0,0,64750,647,647,0.0,0,1.0,0.0,0.0,0.0,1.3160773448817054e-07,0.0
001312,0,0,65000,650,650,0.0,0,1.0,0.0,0.0,0.0,2.9299314974196022e-06,0.0
000524,0,0,65194,651,651,0.0,0,1.0,0.0,0.0,0.0,1.3409401589115078e-08,0.0
000198,0,0,64780,647,647,0.0,0,1.0,0.0,0.0,0.0,3.6066733599682266e-08,0.0
000543,0,0,65166,651,651,0.0,0,1.0,0.0,0.0,0.0,1.4409027748740755e-08,0.0
000028,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.669012211242716e-08,0.0
001323,0,0,64993,649,649,0.0,0,1.0,0.0,0.0,0.0,2.2396893655241e-06,0.0
000331,0,0,64396,643,643,0.0,0,1.0,0.0,0.0,0.0,5.599634889108529e-08,0.0
000222,0,0,65138,651,651,0.0,0,1.0,0.0,0.0,0.0,1.5723644608556242e-08,0.0
000869,0,0,64899,648,648,0.0,0,1.0,0.0,0.0,0.0,5.6497508893471604e-08,0.0
000692,0,0,64806,648,648,0.0,0,1.0,0.0,0.0,0.0,1.580649744425955e-08,0.0
000842,0,0,65194,651,651,0.0,0,1.0,0.0,0.0,0.0,6.974226351985635e-08,0.0
000795,0,0,65009,650,650,0.0,0,1.0,0.0,0.0,0.0,1.8267995116616476e-08,0.0
001078,0,0,64894,648,648,0.0,0,1.0,0.0,0.0,0.0,2.7452667694660704e-08,0.0
000896,0,0,65016,650,650,0.0,0,1.0,0.0,0.0,0.0,3.039871998566923e-08,0.0
000052,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.4598605818937358e-08,0.0
001256,0,0,65000,650,650,0.0,0,1.0,0.0,0.0,0.0,8.416678610956296e-06,0.0
000292,0,0,64407,644,644,0.0,0,1.0,0.0,0.0,0.0,1.6942754754722955e-08,0.0
000070,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,7.716752037367769e-08,0.0
000443,0,0,65042,650,650,0.0,0,1.0,0.0,0.0,0.0,8.340487056557322e-08,0.0
000343,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,2.341600158217716e-08,0.0
000504,0,0,64583,645,645,0.0,0,1.0,0.0,0.0,0.0,8.695548814330323e-08,0.0
000203,0,0,64750,647,647,0.0,0,1.0,0.0,0.0,0.0,1.3147753108455618e-08,0.0
000204,0,0,64720,647,647,0.0,0,1.0,0.0,0.0,0.0,1.200705579407213e-08,0.0
000943,0,0,64769,647,647,0.0,0,1.0,0.0,0.0,0.0,1.808689376048278e-07,0.0
000886,0,0,64914,649,649,0.0,0,1.0,0.0,0.0,0.0,2.292276768400825e-08,0.0
000337,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,3.275905768873599e-08,0.0
000146,0,0,64852,648,648,0.0,0,1.0,0.0,0.0,0.0,9.543169880998903e-07,0.0
000778,0,0,64864,648,648,0.0,0,1.0,0.0,0.0,0.0,9.102690157192228e-09,0.0
001051,0,0,64909,649,649,0.0,0,1.0,0.0,0.0,0.0,1.8522239741969315e-08,0.0
000121,0,0,64828,648,648,0.0,0,1.0,0.0,0.0,0.0,6.435048760522477e-08,0.0
000196,0,0,65158,651,651,0.0,0,1.0,0.0,0.0,0.0,7.218889663818118e-08,0.0
000647,0,0,64898,648,648,0.0,0,1.0,0.0,0.0,0.0,2.0399079403432552e-07,0.0
001182,0,0,65315,653,653,0.0,0,1.0,0.0,0.0,0.0,4.185182866933701e-09,0.0
000972,0,0,64971,649,649,0.0,0,1.0,0.0,0.0,0.0,7.244356936553231e-08,0.0
000750,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,8.014703780645505e-07,0.0
000568,0,0,64967,649,649,0.0,0,1.0,0.0,0.0,0.0,2.200765084126033e-05,0.0
000585,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,9.946448926712037e-07,0.0
000925,4,4,64992,649,649,0.0061633281972265025,0,1.0,0.0,1.0,0.09164293110370636,3.7793398632857134e-08,2424839.639164737
001295,284,309,65181,651,651,0.4362519201228879,0,0.0,0.27035330261136714,0.919093851132686,0.34134113788604736,0.0965263694524765,3.53624755413703
000280,0,0,64983,649,649,0.0,0,1.0,0.0,0.0,0.0,2.3019138595259392e-08,0.0
000741,0,0,64730,647,647,0.0,0,1.0,0.0,0.0,0.0,1.1527801007105154e-06,0.0
000360,0,0,65334,653,653,0.0,0,1.0,0.0,0.0,0.0,3.636572287746276e-08,0.0
000969,0,0,64886,648,648,0.0,0,1.0,0.0,0.0,0.0,3.1982600035007636e-07,0.0
000042,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,4.557278554528921e-09,0.0
000087,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.939158522645812e-08,0.0
000975,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,4.426902933118981e-08,0.0
000877,0,0,65018,650,650,0.0,0,1.0,0.0,0.0,0.0,6.285643117109885e-09,0.0
000942,0,0,64964,649,649,0.0,0,1.0,0.0,0.0,0.0,3.937522663477466e-08,0.0
000998,0,0,64936,649,649,0.0,0,1.0,0.0,0.0,0.0,1.2652806617552415e-05,0.0
000356,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,5.1407070600362204e-08,0.0
000697,0,0,64776,647,647,0.0,0,1.0,0.0,0.0,0.0,5.0486711700159503e-08,0.0
000403,0,0,65201,652,652,0.0,0,1.0,0.0,0.0,0.0,6.194214563493006e-08,0.0
000208,0,0,65127,651,651,0.0,0,1.0,0.0,0.0,0.0,4.707401046744053e-08,0.0
000514,321,406,64911,649,649,0.4946070878274268,0,0.0,0.10477657935285054,0.7906403940886699,0.38071325421333313,0.0407828725874424,9.335125999205852
000401,0,0,64965,649,649,0.0,0,1.0,0.0,0.0,0.0,3.935731385240615e-08,0.0
000248,0,0,64951,649,649,0.0,0,1.0,0.0,0.0,0.0,2.568917345513455e-08,0.0
000758,0,0,64894,648,648,0.0,0,1.0,0.0,0.0,0.0,2.67539036258313e-07,0.0
001192,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.534166393923897e-08,0.0
001282,0,0,65153,651,651,0.0,0,1.0,0.0,0.0,0.0,5.272403313938412e-07,0.0
000876,0,0,64938,649,649,0.0,0,1.0,0.0,0.0,0.0,2.1594964039195474e-08,0.0
000764,0,0,64991,649,649,0.0,0,1.0,0.0,0.0,0.0,4.662469876848263e-08,0.0
000445,0,0,64949,649,649,0.0,0,1.0,0.0,0.0,0.0,2.4454463343204225e-08,0.0
000865,12,12,65247,652,652,0.018404907975460124,0,1.0,0.0,1.0,0.2600371241569519,2.1715262477073338e-08,11974855.21676265
000564,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,0.0001490767754148692,0.0
000149,0,0,64838,648,648,0.0,0,1.0,0.0,0.0,0.0,1.705549834696285e-08,0.0
000584,0,0,64964,649,649,0.0,0,1.0,0.0,0.0,0.0,1.480937754649858e-07,0.0
001019,0,0,65084,650,650,0.0,0,1.0,0.0,0.0,0.0,1.3688819535673247e-06,0.0
001017,0,0,64820,648,648,0.0,0,1.0,0.0,0.0,0.0,1.3217787397934444e-07,0.0
000308,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,3.6684006943232816e-08,0.0
001318,0,0,65061,650,650,0.0,0,1.0,0.0,0.0,0.0,4.771126782543433e-07,0.0
000018,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.11917257075811e-08,0.0
000056,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.4810825394183667e-08,0.0
000232,0,0,64999,649,649,0.0,0,1.0,0.0,0.0,0.0,2.2591414960970724e-08,0.0
000777,0,0,64892,648,648,0.0,0,1.0,0.0,0.0,0.0,2.0413734702628972e-08,0.0
000328,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,3.059527386994887e-08,0.0
001217,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,8.872543588722692e-09,0.0
001219,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,5.172458017455028e-09,0.0
000577,0,0,64961,649,649,0.0,0,1.0,0.0,0.0,0.0,2.8890376597701106e-06,0.0
000383,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,3.7063571767248504e-08,0.0
001276,0,0,64967,649,649,0.0,0,1.0,0.0,0.0,0.0,2.3022941775252548e-08,0.0
000929,0,0,64925,649,649,0.0,0,1.0,0.0,0.0,0.0,1.3268133614019462e-07,0.0
000354,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,2.4855379976429504e-08,0.0
000029,0,0,65281,652,652,0.0,0,1.0,0.0,0.0,0.0,1.9145655727470512e-08,0.0
001118,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.770223789776537e-08,0.0
000006,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,8.792616768005246e-08,0.0
000105,0,0,64890,648,648,0.0,0,1.0,0.0,0.0,0.0,3.573208928742133e-08,0.0
000486,0,0,64869,648,648,0.0,0,1.0,0.0,0.0,0.0,1.6647618394927122e-08,0.0
000074,0,0,65281,652,652,0.0,0,1.0,0.0,0.0,0.0,8.740529189310564e-09,0.0
000275,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,5.944066217011823e-08,0.0
001189,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,5.147319015463836e-09,0.0
000612,0,0,65156,651,651,0.0,0,1.0,0.0,0.0,0.0,3.780229462790885e-08,0.0
000008,0,0,64669,646,646,0.0,0,1.0,0.0,0.0,0.0,4.7908283562492215e-08,0.0
001093,0,0,64915,649,649,0.0,0,1.0,0.0,0.0,0.0,3.116094404731484e-08,0.0
000034,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,5.045586348728648e-08,0.0
000949,0,0,65075,650,650,0.0,0,1.0,0.0,0.0,0.0,2.3267309856578322e-08,0.0
000039,0,0,65298,652,652,0.0,0,1.0,0.0,0.0,0.0,5.120546475723131e-08,0.0
001138,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,7.771820520474648e-08,0.0
000677,0,0,64838,648,648,0.0,0,1.0,0.0,0.0,0.0,1.2949517902427488e-08,0.0
001198,0,0,64669,646,646,0.0,0,1.0,0.0,0.0,0.0,1.1579770031744374e-08,0.0
000696,0,0,64776,647,647,0.0,0,1.0,0.0,0.0,0.0,1.5605500038873288e-06,0.0
001230,0,0,64676,646,646,0.0,0,1.0,0.0,0.0,0.0,3.697259831625388e-09,0.0
000590,0,0,64869,648,648,0.0,0,1.0,0.0,0.0,0.0,2.391429347881058e-07,0.0
001243,0,0,65179,651,651,0.0,0,1.0,0.0,0.0,0.0,2.369609575225695e-08,0.0
000323,0,0,64488,644,644,0.0,0,1.0,0.0,0.0,0.0,2.9766507481099325e-08,0.0
001032,0,0,64762,647,647,0.0,0,1.0,0.0,0.0,0.0,8.85528272931424e-09,0.0
