image_id,candidate_pixels,base_candidate_pixels,far_pixels,ohem_budget,ohem_pixels,candidate_to_budget_ratio,target_leakage_pixels,target_top20_rate,selected_ohem_overlap,nonflat_candidate_ratio,candidate_pstd_mean,ohem_pstd_mean,pstd_enrichment_vs_ohem
000488,0,0,65032,650,650,0.0,0,1.0,0.0,0.0,0.0,6.428499688126976e-08,0.0
000413,0,0,64865,648,648,0.0,0,1.0,0.0,0.0,0.0,1.2294240150367841e-05,0.0
000700,0,0,64816,648,648,0.0,0,1.0,0.0,0.0,0.0,3.581223761983665e-09,0.0
000854,0,0,65178,651,651,0.0,0,1.0,0.0,0.0,0.0,1.137181300236989e-07,0.0
000217,0,0,64730,647,647,0.0,0,1.0,0.0,0.0,0.0,1.7730741319610388e-08,0.0
000101,0,0,64890,648,648,0.0,0,1.0,0.0,0.0,0.0,3.9005828966764966e-07,0.0
000518,5,6,64335,643,643,0.007776049766718507,0,1.0,0.004665629860031105,0.8333333333333334,0.17090533673763275,0.0015081502497196198,113.32116065319471
000578,0,0,64869,648,648,0.0,0,1.0,0.0,0.0,0.0,8.568828889110591e-06,0.0
000950,0,0,64949,649,649,0.0,0,1.0,0.0,0.0,0.0,1.6608200326118094e-07,0.0
000031,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,1.8977209137460704e-08,0.0
000888,0,0,64957,649,649,0.0,0,1.0,0.0,0.0,0.0,6.330793667075341e-09,0.0
000256,0,0,64407,644,644,0.0,0,1.0,0.0,0.0,0.0,2.1153319096356427e-08,0.0
000419,0,0,64928,649,649,0.0,0,1.0,0.0,0.0,0.0,6.16397315411632e-08,0.0
000035,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,4.1223316316063574e-08,0.0
000872,0,0,64838,648,648,0.0,0,1.0,0.0,0.0,0.0,2.5412882465047915e-08,0.0
001147,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,6.698341881161696e-09,0.0
001033,0,0,64983,649,649,0.0,0,1.0,0.0,0.0,0.0,4.426509647714738e-08,0.0
000991,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,2.202364335346374e-08,0.0
001113,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.2050818060392885e-08,0.0
000884,0,0,64983,649,649,0.0,0,1.0,0.0,0.0,0.0,1.0839331210377168e-08,0.0
001292,0,0,65202,652,652,0.0,0,1.0,0.0,0.0,0.0,2.5394999880745672e-08,0.0
000235,0,0,64869,648,648,0.0,0,1.0,0.0,0.0,0.0,8.615361757335904e-09,0.0
000185,0,0,64770,647,647,0.0,0,1.0,0.0,0.0,0.0,4.9858588369033896e-08,0.0
000404,0,0,64874,648,648,0.0,0,1.0,0.0,0.0,0.0,1.1405968791677878e-07,0.0
001071,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,2.5034500694687267e-08,0.0
000340,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,1.1610193695332782e-08,0.0
000387,0,0,65283,652,652,0.0,0,1.0,0.0,0.0,0.0,5.9153734355277265e-08,0.0
000990,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,1.9577862886421826e-08,0.0
000254,0,0,64323,643,643,0.0,0,1.0,0.0,0.0,0.0,4.16299066330339e-08,0.0
000953,0,0,64768,647,647,0.0,0,1.0,0.0,0.0,0.0,3.6901738553751784e-07,0.0
000770,0,0,65215,652,652,0.0,0,1.0,0.0,0.0,0.0,8.513887372885165e-09,0.0
000241,0,0,64390,643,643,0.0,0,1.0,0.0,0.0,0.0,5.060667263023788e-08,0.0
000559,0,0,65052,650,650,0.0,0,1.0,0.0,0.0,0.0,4.2012963774595846e-08,0.0
000357,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,3.5145518495482975e-08,0.0
000905,0,0,64844,648,648,0.0,0,1.0,0.0,0.0,0.0,2.7021799908766297e-08,0.0
000068,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,6.7960117533516495e-09,0.0
000097,0,0,64876,648,648,0.0,0,1.0,0.0,0.0,0.0,5.082409870738047e-08,0.0
000108,0,0,65212,652,652,0.0,0,1.0,0.0,0.0,0.0,6.243363941393909e-07,0.0
000618,0,0,65169,651,651,0.0,0,1.0,0.0,0.0,0.0,6.250558362808079e-05,0.0
000982,1,1,64768,647,647,0.0015455950540958269,0,1.0,0.0,1.0,0.1190200001001358,1.2071535593349836e-07,985955.7566620065
000743,0,0,64700,647,647,0.0,0,1.0,0.0,0.0,0.0,3.085691702153781e-08,0.0
000279,0,0,64960,649,649,0.0,0,1.0,0.0,0.0,0.0,1.2668307292074132e-08,0.0
000824,0,0,64826,648,648,0.0,0,1.0,0.0,0.0,0.0,1.5691824728492065e-07,0.0
001058,0,0,64909,649,649,0.0,0,1.0,0.0,0.0,0.0,2.9881658036856606e-08,0.0
000681,0,0,64873,648,648,0.0,0,1.0,0.0,0.0,0.0,4.302174971826389e-08,0.0
001196,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,9.997400240990828e-09,0.0
001275,0,0,65001,650,650,0.0,0,1.0,0.0,0.0,0.0,2.8660585016382356e-08,0.0
000760,0,0,64968,649,649,0.0,0,1.0,0.0,0.0,0.0,5.4200068433374327e-08,0.0
000089,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,3.1512861653482105e-08,0.0
000054,0,0,64669,646,646,0.0,0,1.0,0.0,0.0,0.0,4.5381418090073566e-07,0.0
000624,0,0,64876,648,648,0.0,0,1.0,0.0,0.0,0.0,1.918612468898573e-08,0.0
000987,0,0,65016,650,650,0.0,0,1.0,0.0,0.0,0.0,1.0373955205977836e-07,0.0
001179,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.2177076175466937e-08,0.0
000338,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,2.705600543606579e-08,0.0
000206,0,0,64748,647,647,0.0,0,1.0,0.0,0.0,0.0,4.190877689325134e-08,0.0
000177,0,0,64772,647,647,0.0,0,1.0,0.0,0.0,0.0,1.0072900735735857e-08,0.0
000565,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,2.4637800379423425e-05,0.0
001134,0,0,65315,653,653,0.0,0,1.0,0.0,0.0,0.0,4.434649270024238e-08,0.0
000130,0,0,64812,648,648,0.0,0,1.0,0.0,0.0,0.0,7.067152552053813e-08,0.0
000952,0,0,64949,649,649,0.0,0,1.0,0.0,0.0,0.0,6.792213014250592e-08,0.0
001082,0,0,64868,648,648,0.0,0,1.0,0.0,0.0,0.0,1.951118022702758e-08,0.0
000136,0,0,64826,648,648,0.0,0,1.0,0.0,0.0,0.0,9.944045586962602e-08,0.0
000551,0,0,65000,650,650,0.0,0,1.0,0.0,0.0,0.0,3.0498846172122285e-05,0.0
000288,0,0,64960,649,649,0.0,0,1.0,0.0,0.0,0.0,2.2839282465270117e-08,0.0
000619,0,0,65214,652,652,0.0,0,1.0,0.0,0.0,0.0,8.793804795459437e-09,0.0
000852,0,0,64766,647,647,0.0,0,1.0,0.0,0.0,0.0,2.2371756003281007e-08,0.0
001165,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,9.39341582295583e-09,0.0
000321,0,0,64419,644,644,0.0,0,1.0,0.0,0.0,0.0,1.5082568083357728e-08,0.0
001231,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.2099944985143338e-08,0.0
000501,0,0,64427,644,644,0.0,0,1.0,0.0,0.0,0.0,3.6933354863322165e-07,0.0
000393,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,2.315227654037244e-08,0.0
000372,0,0,64966,649,649,0.0,0,1.0,0.0,0.0,0.0,4.036792944361878e-08,0.0
000512,0,0,64298,642,642,0.0,0,1.0,0.0,0.0,0.0,4.151752079906146e-07,0.0
000424,0,0,64252,642,642,0.0,0,1.0,0.0,0.0,0.0,8.881504953706099e-08,0.0
001211,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,4.0704250636736106e-07,0.0
000977,0,0,64925,649,649,0.0,0,1.0,0.0,0.0,0.0,1.5259936390066287e-06,0.0
000580,0,0,64967,649,649,0.0,0,1.0,0.0,0.0,0.0,1.3175670687815e-07,0.0
000626,0,0,64876,648,648,0.0,0,1.0,0.0,0.0,0.0,1.8592183437249332e-07,0.0
000218,0,0,64714,647,647,0.0,0,1.0,0.0,0.0,0.0,6.027351062698472e-09,0.0
000451,0,0,64502,645,645,0.0,0,1.0,0.0,0.0,0.0,2.3767670498386906e-08,0.0
000566,0,0,65000,650,650,0.0,0,1.0,0.0,0.0,0.0,3.7068282665586594e-08,0.0
000165,0,0,64806,648,648,0.0,0,1.0,0.0,0.0,0.0,3.724832353668717e-08,0.0
000964,0,0,64894,648,648,0.0,0,1.0,0.0,0.0,0.0,5.758875545325282e-07,0.0
000407,0,0,64952,649,649,0.0,0,1.0,0.0,0.0,0.0,6.21748625917462e-08,0.0
000517,13,15,64967,649,649,0.020030816640986132,0,1.0,0.007704160246533128,0.8666666666666667,0.2039048969745636,0.002353623742237687,86.63444938769304
000572,0,0,65001,650,650,0.0,0,1.0,0.0,0.0,0.0,6.78053098113196e-08,0.0
001027,0,0,64936,649,649,0.0,0,1.0,0.0,0.0,0.0,1.0255675420012267e-08,0.0
001106,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,8.477607060797254e-09,0.0
000662,0,0,64840,648,648,0.0,0,1.0,0.0,0.0,0.0,2.496820705744085e-08,0.0
000102,0,0,65213,652,652,0.0,0,1.0,0.0,0.0,0.0,1.0202003295489703e-06,0.0
000776,0,0,64878,648,648,0.0,0,1.0,0.0,0.0,0.0,6.807296415445308e-08,0.0
000160,0,0,64766,647,647,0.0,0,1.0,0.0,0.0,0.0,4.9136350099843185e-08,0.0
000072,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,4.5605195175824065e-09,0.0
001062,0,0,64894,648,648,0.0,0,1.0,0.0,0.0,0.0,5.006397429951903e-08,0.0
000899,0,0,64906,649,649,0.0,0,1.0,0.0,0.0,0.0,1.120330495041344e-08,0.0
001091,0,0,64834,648,648,0.0,0,1.0,0.0,0.0,0.0,1.616434474271955e-06,0.0
000024,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.8305311044741757e-08,0.0
000304,0,0,64964,649,649,0.0,0,1.0,0.0,0.0,0.0,3.03644540622372e-08,0.0
000753,0,0,65215,652,652,0.0,0,1.0,0.0,0.0,0.0,2.4114347851877938e-08,0.0
000594,0,0,64964,649,649,0.0,0,1.0,0.0,0.0,0.0,1.5402034478029236e-05,0.0
000769,0,0,65215,652,652,0.0,0,1.0,0.0,0.0,0.0,3.726098096734631e-09,0.0
000464,0,0,64983,649,649,0.0,0,1.0,0.0,0.0,0.0,6.331888926069951e-06,0.0
000044,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,8.381826432923845e-08,0.0
000007,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.106738783425044e-08,0.0
000438,0,0,64383,643,643,0.0,0,1.0,0.0,0.0,0.0,1.8887432062797416e-08,0.0
001313,0,0,64983,649,649,0.0,0,1.0,0.0,0.0,0.0,3.161743222790392e-08,0.0
000069,0,0,64669,646,646,0.0,0,1.0,0.0,0.0,0.0,5.246549861226413e-08,0.0
001187,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,9.011099422195912e-08,0.0
000993,0,0,64929,649,649,0.0,0,1.0,0.0,0.0,0.0,7.230565302052128e-08,0.0
000161,0,0,64766,647,647,0.0,0,1.0,0.0,0.0,0.0,6.129490692785566e-09,0.0
000505,0,0,64942,649,649,0.0,0,1.0,0.0,0.0,0.0,1.054005906553357e-06,0.0
001290,0,0,65137,651,651,0.0,0,1.0,0.0,0.0,0.0,1.857067921662292e-08,0.0
000546,0,0,65032,650,650,0.0,0,1.0,0.0,0.0,0.0,1.7069829709726037e-06,0.0
000258,0,0,64299,642,642,0.0,0,1.0,0.0,0.0,0.0,3.907915697709541e-07,0.0
001064,0,0,64834,648,648,0.0,0,1.0,0.0,0.0,0.0,7.864258577683358e-08,0.0
001228,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,7.875570418036659e-08,0.0
001115,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,2.6944360076441853e-09,0.0
000674,0,0,64852,648,648,0.0,0,1.0,0.0,0.0,0.0,1.5693952803985667e-08,0.0
001293,0,0,64999,649,649,0.0,0,1.0,0.0,0.0,0.0,5.9917379076068755e-06,0.0
001269,0,0,64949,649,649,0.0,0,1.0,0.0,0.0,0.0,1.766027679650506e-07,0.0
001172,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.705256380546416e-08,0.0
001247,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,5.258387503204176e-08,0.0
000667,0,0,64838,648,648,0.0,0,1.0,0.0,0.0,0.0,8.719796440459504e-09,0.0
000641,0,0,64860,648,648,0.0,0,1.0,0.0,0.0,0.0,2.4688620925417126e-08,0.0
000172,0,0,64803,648,648,0.0,0,1.0,0.0,0.0,0.0,2.9154465508440808e-08,0.0
000503,0,0,64395,643,643,0.0,0,1.0,0.0,0.0,0.0,6.483536907353482e-08,0.0
000181,0,0,64758,647,647,0.0,0,1.0,0.0,0.0,0.0,2.871862214703924e-08,0.0
000726,0,0,64769,647,647,0.0,0,1.0,0.0,0.0,0.0,6.199849394761259e-06,0.0
000033,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.977357300120275e-08,0.0
000437,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,1.0732400568258527e-07,0.0
001263,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,9.889679120078654e-08,0.0
000989,0,0,64969,649,649,0.0,0,1.0,0.0,0.0,0.0,1.3815412813755756e-08,0.0
000376,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,2.0878811568536548e-08,0.0
000959,0,0,64934,649,649,0.0,0,1.0,0.0,0.0,0.0,5.5341327964697484e-08,0.0
000491,0,0,64299,642,642,0.0,0,1.0,0.0,0.0,0.0,3.031558151178615e-07,0.0
001090,0,0,64894,648,648,0.0,0,1.0,0.0,0.0,0.0,4.427581075105991e-07,0.0
000530,2,2,65166,651,651,0.0030721966205837174,0,1.0,0.0,1.0,0.1696806401014328,1.875757698144298e-05,9045.97860743417
001104,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,3.370281831394095e-08,0.0
000796,0,0,65213,652,652,0.0,0,1.0,0.0,0.0,0.0,4.551709409383875e-08,0.0
000290,0,0,64951,649,649,0.0,0,1.0,0.0,0.0,0.0,1.8127998657746502e-08,0.0
000179,0,0,64772,647,647,0.0,0,1.0,0.0,0.0,0.0,1.0934240179949484e-08,0.0
000868,0,0,64760,647,647,0.0,0,1.0,0.0,0.0,0.0,1.883721978401809e-08,0.0
000264,0,0,64960,649,649,0.0,0,1.0,0.0,0.0,0.0,5.655823898109702e-08,0.0
000327,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,5.7724143687210017e-08,0.0
000657,0,0,64826,648,648,0.0,0,1.0,0.0,0.0,0.0,6.627379889323493e-08,0.0
000442,0,0,64396,643,643,0.0,0,1.0,0.0,0.0,0.0,5.020419280299393e-08,0.0
001035,0,0,64964,649,649,0.0,0,1.0,0.0,0.0,0.0,3.025749606422323e-08,0.0
001136,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,3.095764711247284e-08,0.0
000251,0,0,64911,649,649,0.0,0,1.0,0.0,0.0,0.0,6.31829522035332e-08,0.0
000342,0,0,64503,645,645,0.0,0,1.0,0.0,0.0,0.0,3.9954258568286605e-08,0.0
000098,0,0,65213,652,652,0.0,0,1.0,0.0,0.0,0.0,1.4809860715558898e-07,0.0
001166,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.6875672415039844e-08,0.0
000829,0,0,65195,651,651,0.0,0,1.0,0.0,0.0,0.0,7.30002369664362e-08,0.0
001049,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,8.881062996124456e-09,0.0
000104,0,0,64890,648,648,0.0,0,1.0,0.0,0.0,0.0,1.3912896292822552e-06,0.0
000402,0,0,65202,652,652,0.0,0,1.0,0.0,0.0,0.0,1.147746360175006e-07,0.0
000339,0,0,64681,646,646,0.0,0,1.0,0.0,0.0,0.0,2.3940991411564028e-08,0.0
000427,0,0,64961,649,649,0.0,0,1.0,0.0,0.0,0.0,4.925012930812045e-08,0.0
000078,0,0,65349,653,653,0.0,0,1.0,0.0,0.0,0.0,7.043112759674841e-08,0.0
001014,0,0,64977,649,649,0.0,0,1.0,0.0,0.0,0.0,5.734305474902612e-09,0.0
000139,0,0,64854,648,648,0.0,0,1.0,0.0,0.0,0.0,1.0398840544212362e-07,0.0
001152,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.2410308158905536e-07,0.0
000479,0,0,64960,649,649,0.0,0,1.0,0.0,0.0,0.0,4.7117151069642205e-08,0.0
000175,0,0,65162,651,651,0.0,0,1.0,0.0,0.0,0.0,2.0933592637106813e-09,0.0
000435,0,0,64367,643,643,0.0,0,1.0,0.0,0.0,0.0,2.5139206272228876e-08,0.0
001072,0,0,64856,648,648,0.0,0,1.0,0.0,0.0,0.0,4.29022932735279e-08,0.0
000246,0,0,64923,649,649,0.0,0,1.0,0.0,0.0,0.0,5.600571739705629e-08,0.0
000414,0,0,64865,648,648,0.0,0,1.0,0.0,0.0,0.0,2.453610932207084e-07,0.0
000638,0,0,64874,648,648,0.0,0,1.0,0.0,0.0,0.0,3.9090878090064507e-07,0.0
000904,0,0,64938,649,649,0.0,0,1.0,0.0,0.0,0.0,3.15802317629732e-08,0.0
001321,0,0,65046,650,650,0.0,0,1.0,0.0,0.0,0.0,8.597870504445382e-08,0.0
000396,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,2.0166286418543677e-08,0.0
000094,0,0,64993,649,649,0.0,0,1.0,0.0,0.0,0.0,1.0045739173847323e-07,0.0
000805,0,0,65338,653,653,0.0,0,1.0,0.0,0.0,0.0,2.884424020521692e-06,0.0
000005,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.3629450457131043e-08,0.0
001316,0,0,65000,650,650,0.0,0,1.0,0.0,0.0,0.0,2.8657432267209515e-06,0.0
001046,0,0,64948,649,649,0.0,0,1.0,0.0,0.0,0.0,3.47858097882181e-08,0.0
000586,8,29,64869,648,648,0.012345679012345678,0,1.0,0.004629629629629629,0.27586206896551724,0.3099929094314575,0.0026163142174482346,118.48458696746387
001226,0,0,64669,646,646,0.0,0,1.0,0.0,0.0,0.0,3.03072411611538e-08,0.0
000079,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,7.863151907372412e-09,0.0
000725,0,0,64750,647,647,0.0,0,1.0,0.0,0.0,0.0,6.58231613215321e-07,0.0
001296,0,0,64869,648,648,0.0,0,1.0,0.0,0.0,0.0,4.7076497139642015e-05,0.0
000827,0,0,64854,648,648,0.0,0,1.0,0.0,0.0,0.0,2.4474811066710345e-09,0.0
000103,0,0,65213,652,652,0.0,0,1.0,0.0,0.0,0.0,2.2800837484737713e-07,0.0
001099,0,0,64762,647,647,0.0,0,1.0,0.0,0.0,0.0,3.90762160407121e-08,0.0
001205,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,8.173686616430587e-09,0.0
000368,0,0,65251,652,652,0.0,0,1.0,0.0,0.0,0.0,3.9444760346896146e-08,0.0
000278,0,0,64964,649,649,0.0,0,1.0,0.0,0.0,0.0,3.2246354919607256e-08,0.0
000190,0,0,64740,647,647,0.0,0,1.0,0.0,0.0,0.0,1.9065122813799462e-08,0.0
000544,0,0,65039,650,650,0.0,0,1.0,0.0,0.0,0.0,7.317600392298118e-08,0.0
001260,0,0,64967,649,649,0.0,0,1.0,0.0,0.0,0.0,6.555733307322953e-07,0.0
000997,0,0,65001,650,650,0.0,0,1.0,0.0,0.0,0.0,7.151282375161827e-07,0.0
000431,0,0,65001,650,650,0.0,0,1.0,0.0,0.0,0.0,2.0379330223363468e-08,0.0
000919,0,0,64969,649,649,0.0,0,1.0,0.0,0.0,0.0,7.108142963119235e-09,0.0
001197,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,8.215653934939837e-09,0.0
001030,0,0,64815,648,648,0.0,0,1.0,0.0,0.0,0.0,6.540423314049804e-09,0.0
001173,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,4.266034636657423e-08,0.0
000454,0,0,64999,649,649,0.0,0,1.0,0.0,0.0,0.0,2.3371200086330646e-08,0.0
001157,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,7.479160402112939e-09,0.0
000164,0,0,64806,648,648,0.0,0,1.0,0.0,0.0,0.0,3.6135215708554824e-08,0.0
001037,0,0,64794,647,647,0.0,0,1.0,0.0,0.0,0.0,3.036690259250463e-06,0.0
000077,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,9.50635303809122e-09,0.0
000642,0,0,64874,648,648,0.0,0,1.0,0.0,0.0,0.0,3.709629226023026e-08,0.0
000828,0,0,64784,647,647,0.0,0,1.0,0.0,0.0,0.0,1.7550885189621113e-08,0.0
000675,0,0,64896,648,648,0.0,0,1.0,0.0,0.0,0.0,9.370779707751353e-09,0.0
000702,0,0,64759,647,647,0.0,0,1.0,0.0,0.0,0.0,1.8303339288650022e-08,0.0
000310,0,0,64949,649,649,0.0,0,1.0,0.0,0.0,0.0,2.694860867791249e-08,0.0
000797,0,0,65213,652,652,0.0,0,1.0,0.0,0.0,0.0,1.0880822998160511e-07,0.0
000739,0,0,64716,647,647,0.0,0,1.0,0.0,0.0,0.0,7.95039696299682e-08,0.0
000123,0,0,64856,648,648,0.0,0,1.0,0.0,0.0,0.0,3.6767797695347326e-08,0.0
001270,0,0,64924,649,649,0.0,0,1.0,0.0,0.0,0.0,7.7500050110757e-07,0.0
001170,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,7.340207019979061e-08,0.0
001117,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.1072345706963915e-08,0.0
000857,0,0,64844,648,648,0.0,0,1.0,0.0,0.0,0.0,2.350707184461953e-08,0.0
000477,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,7.886671937740175e-08,0.0
000180,0,0,64786,647,647,0.0,0,1.0,0.0,0.0,0.0,4.201395675806907e-09,0.0
001130,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,1.4642776768880594e-08,0.0
000958,0,0,64859,648,648,0.0,0,1.0,0.0,0.0,0.0,9.255246368411463e-06,0.0
000855,0,0,64887,648,648,0.0,0,1.0,0.0,0.0,0.0,1.1233583840919437e-08,0.0
001109,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,4.3390009807353636e-08,0.0
001009,0,0,64859,648,648,0.0,0,1.0,0.0,0.0,0.0,8.35777029806195e-08,0.0
000199,0,0,65116,651,651,0.0,0,1.0,0.0,0.0,0.0,1.8881747720911335e-08,0.0
001203,0,0,65247,652,652,0.0,0,1.0,0.0,0.0,0.0,6.789677708951558e-09,0.0
000676,0,0,64976,649,649,0.0,0,1.0,0.0,0.0,0.0,3.2809644778808433e-08,0.0
000132,0,0,64840,648,648,0.0,0,1.0,0.0,0.0,0.0,2.4752802474381497e-08,0.0
000441,0,0,64923,649,649,0.0,0,1.0,0.0,0.0,0.0,1.614115419101836e-08,0.0
001261,0,0,64883,648,648,0.0,0,1.0,0.0,0.0,0.0,1.0376965065006516e-06,0.0
000878,0,0,64949,649,649,0.0,0,1.0,0.0,0.0,0.0,1.007510732620176e-07,0.0
000283,0,0,64869,648,648,0.0,0,1.0,0.0,0.0,0.0,1.365152524357427e-08,0.0
000408,0,0,65184,651,651,0.0,0,1.0,0.0,0.0,0.0,5.826001370223821e-08,0.0
000244,0,0,64821,648,648,0.0,0,1.0,0.0,0.0,0.0,4.127030095446571e-08,0.0
000322,0,0,64911,649,649,0.0,0,1.0,0.0,0.0,0.0,7.520649347725339e-08,0.0
001105,0,0,64958,649,649,0.0,0,1.0,0.0,0.0,0.0,8.339998025519435e-09,0.0
000932,0,0,64817,648,648,0.0,0,1.0,0.0,0.0,0.0,1.9321768718327803e-07,0.0
